corridor,corridor_trip_count,corridor_median_factor,corridor_mean_factor,corridor_pct_delayed,corridor_median_actual_time,corridor_median_osrm_time,corridor_median_dwell,corridor_main_route_type,is_reliable,estimated_sla_breaches
IND415612AAA_IND415408AAC,8,2.6117424245,2.600773969375,1.0,234.0,90.0,27.5,FTL,1,8
IND205001AAB_IND205135AAA,8,2.0777173915000002,2.3191137725,1.0,74.0,39.0,285.0,FTL,1,8
IND262501AAA_IND263153AAB,8,2.004629326,2.01809100175,1.0,429.0,214.0,33.5,FTL,1,8
IND201306AAA_IND201301AAF,8,3.1077694234999997,3.227239975,1.0,62.0,19.0,98.0,Carting,1,8
IND609110AAA_IND609602AAA,8,1.929187192,1.9179147463750001,1.0,55.0,29.5,11.0,FTL,1,8
IND403702AAA_IND575004AAB,8,1.9968409615,2.046486669875,1.0,528.0,264.0,67.0,FTL,1,8
IND560300AAB_IND563130AAA,8,1.9398954705,1.9391792765,1.0,77.5,41.0,71.0,Carting,1,8
IND474003AAA_IND476111AAA,8,2.4407242065,2.558587696875,1.0,155.0,63.0,32.5,FTL,1,8
IND424006AAA_IND424304AAC,8,2.0622263915,2.1976450124999998,1.0,83.5,40.5,17.0,FTL,1,8
IND562114AAA_IND560067AAC,8,3.622222222,4.430681818,1.0,35.5,10.0,56.0,Carting,1,8
IND424006AAA_IND421302AAG,8,2.217073171,2.20077672675,1.0,454.0,201.5,61.0,FTL,1,8
IND462022AAA_IND842003AAB,8,2.4838709675,2.538703369875,1.0,539.0,217.0,238.0,FTL,1,8
IND560099AAB_IND632006AAA,8,1.3705882355,1.410961670875,1.0,232.0,168.0,35.5,FTL,1,8
IND202001AAB_IND205001AAB,8,2.5432692305,2.607216205875,1.0,264.5,104.0,71.5,FTL,1,8
IND424006AAA_IND424101AAA,8,1.7682926829999999,1.7767424757499999,1.0,72.5,41.0,29.0,Carting,1,8
IND492001AAB_IND492007AAA,8,3.0,3.029166666625,1.0,32.0,10.0,225.0,Carting,1,8
IND520011AAA_IND521185AAA,8,1.8708333335,1.935407857625,1.0,64.0,32.0,75.0,Carting,1,8
IND562132AAA_IND501359AAE,8,1.700738394,1.726936905875,1.0,724.5,425.0,257.5,FTL,1,8
IND145001AAA_IND176201AAA,7,1.791666667,1.9461193568571427,1.0,43.0,22.0,25.0,FTL,1,7
IND231217AAA_IND231225AAB,7,2.4,2.4092307691428574,1.0,61.0,26.0,31.0,FTL,1,7
IND363330AAB_IND363310AAB,8,1.615615616,1.639159695375,0.875,59.5,37.0,20.5,FTL,1,7
IND821115AAB_IND000000ACB,7,2.058641975,2.1446330508571427,1.0,1334.0,647.0,71.0,FTL,1,7
IND828401AAB_IND826004AAA,7,2.857142857,2.809833024,1.0,60.0,22.0,239.0,Carting,1,7
IND574239AAA_IND574221AAA,7,1.512820513,1.5113911151428572,1.0,53.0,35.0,2.0,FTL,1,7
IND688524AAA_IND683511AAA,7,2.269230769,2.259357897,1.0,118.0,51.0,40.0,FTL,1,7
IND365560AAA_IND365560AAB,7,1.714285714,1.801116896142857,1.0,100.0,59.0,14.0,FTL,1,7
IND176303AAA_IND176310AAA,9,1.328125,1.3440953882222224,0.7777777777777778,90.0,69.0,20.0,FTL,1,7
IND232101AAB_IND232104AAB,7,1.866666667,2.4835081585714285,1.0,28.0,11.0,59.0,Carting,1,7
IND577101AAA_IND577132AAD,7,2.142857143,2.0897548565714286,1.0,47.0,21.0,11.0,FTL,1,7
IND390020AAA_IND391110AAD,7,1.848484848,1.8042853502857141,1.0,61.0,33.0,28.0,Carting,1,7
IND683511AAA_IND686028AAB,7,1.8625,1.9115167270000002,1.0,149.0,79.0,261.0,FTL,1,7
IND416602AAC_IND411033AAA,7,2.243150685,2.4285961064285715,1.0,655.0,292.0,50.0,FTL,1,7
IND211002AAB_IND211013AAA,7,5.071428571,5.336224489857143,1.0,74.0,15.0,61.0,Carting,1,7
IND680307AAA_IND680712AAA,7,1.619047619,1.6623332587142858,1.0,33.0,20.0,20.0,Carting,1,7
IND364004AAB_IND365560AAA,7,1.786666667,1.856390820857143,1.0,134.0,77.0,89.0,FTL,1,7
IND562132AAA_IND421302AAG,7,1.708390646,1.7093685625714286,1.0,1242.0,727.0,267.0,FTL,1,7
IND305624AAA_IND305404AAA,8,1.669320269,1.707599140375,0.875,114.0,70.5,44.5,FTL,1,7
IND160002AAC_IND147001AAD,7,2.052631579,2.0156784005714283,1.0,71.0,38.0,125.0,FTL,1,7
IND231225AAB_IND486886AAA,7,1.62962963,1.6767480668571426,1.0,44.0,27.0,29.0,FTL,1,7
IND495677AAA_IND496001AAA,7,2.18018018,2.283485331857143,1.0,242.0,111.0,52.0,FTL,1,7
IND560085AAA_IND562132AAA,7,1.842105263,2.1358378045714286,1.0,70.0,36.0,92.0,Carting,1,7
IND423105AAA_IND423301AAB,7,1.470588235,1.5262242828571428,1.0,50.0,34.0,16.0,FTL,1,7
IND370201AAA_IND363330AAB,8,1.3185185185,1.3676103987500001,0.875,178.0,135.0,98.0,FTL,1,7
IND712311AAA_IND826004AAA,7,1.784090909,1.8093431517142855,1.0,319.0,176.0,175.0,FTL,1,7
IND824101AAA_IND821115AAB,7,1.928571429,2.250819952,1.0,59.0,29.0,39.0,FTL,1,7
IND383001AAA_IND383315AAC,13,1.219512195,1.2697057063846153,0.5384615384615384,50.0,41.0,14.0,FTL,1,7
IND383255AAB_IND384205AAA,9,1.457943925,1.5723989031111112,0.7777777777777778,156.0,105.0,83.0,FTL,1,7
IND110037AAM_IND201001AAC,8,2.06122449,2.06470275075,0.875,101.0,49.0,73.5,Carting,1,7
IND328001AAA_IND282002AAD,7,2.696969697,2.7478975295714285,1.0,174.0,63.0,45.0,FTL,1,7
IND421802AAA_IND411033AAA,7,1.5,1.5995624514285713,1.0,111.0,74.0,145.0,FTL,1,7
IND486886AAA_IND486889AAA,7,2.4,2.5743537414285713,1.0,48.0,20.0,38.0,FTL,1,7
IND302022AAD_IND000000ACB,7,1.909090909,1.9018781255714285,1.0,314.0,165.0,384.0,Carting,1,7
IND441206AAB_IND442605AAA,7,2.733333333,2.6929034694285714,1.0,123.0,45.0,17.0,Carting,1,7
IND110030AAD_IND000000ACB,7,1.815789474,2.0980505312857143,1.0,78.0,47.0,133.0,Carting,1,7
IND742101AAC_IND712311AAA,7,2.919254658,2.9461155665714287,1.0,453.0,160.0,189.0,FTL,1,7
IND742101AAC_IND731237AAB,7,2.633333333,2.834718493,1.0,79.0,30.0,43.0,Carting,1,7
IND742101AAC_IND742303AAB,7,2.5,2.5654468682857146,1.0,70.0,29.0,85.0,Carting,1,7
IND431122AAA_IND431127AAA,7,2.095238095,2.100803957857143,1.0,44.0,21.0,41.0,FTL,1,7
IND110085AAB_IND000000ACB,7,2.698412698,3.412926823,1.0,170.0,64.0,20.0,Carting,1,7
IND421302AAG_IND413002AAA,7,2.064935065,2.104273126857143,1.0,636.0,309.0,192.0,FTL,1,7
IND431127AAA_IND414502AAA,7,2.107142857,2.088838166714286,1.0,118.0,56.0,22.0,FTL,1,7
IND395001AAA_IND395023AAD,7,8.571428571,8.186028257428571,1.0,118.0,14.0,65.0,Carting,1,7
IND000000ACB_IND201007AAA,9,1.597402597,1.5468284835555555,0.7777777777777778,123.0,77.0,78.0,Carting,1,7
IND600056AAB_IND600044AAD,7,1.735294118,1.775030012142857,1.0,60.0,34.0,142.0,Carting,1,7
IND600056AAA_IND602105AAB,7,3.0,3.1155677654285716,1.0,39.0,12.0,20.0,Carting,1,7
IND131028AAB_IND110037AAM,7,2.275862069,2.429703490142857,1.0,133.0,57.0,184.0,Carting,1,7
IND781005AAA_IND781018AAB,10,1.333333333,1.9140740364,0.7,48.0,36.0,51.5,Carting,1,7
IND282001AAA_IND110037AAM,7,1.798882682,2.035115722285714,1.0,322.0,179.0,94.0,FTL,1,7
IND632006AAA_IND632402AAA,7,2.761904762,3.537878788,1.0,58.0,22.0,232.0,FTL,1,7
IND530012AAA_IND531162AAA,7,1.75,1.9168917567142856,1.0,28.0,16.0,48.0,Carting,1,7
IND411033AAA_IND410505AAB,7,1.586206897,1.8697536947142857,1.0,46.0,29.0,47.0,Carting,1,7
IND458664AAA_IND312403AAA,7,2.454545455,2.332393359142857,1.0,108.0,44.0,25.0,FTL,1,7
IND223101AAB_IND222125AAB,7,2.074074074,1.9901738471428572,1.0,56.0,26.0,39.0,FTL,1,7
IND277201AAA_IND221706AAA,7,2.490909091,2.6874372452857145,1.0,142.0,58.0,20.0,FTL,1,7
IND603001AAA_IND603301AAA,13,1.428571429,1.4557925734615382,0.5384615384615384,49.0,35.0,14.0,Carting,1,7
IND411014AAA_IND411043AAA,7,4.333333333,4.544467787,1.0,65.0,15.0,30.0,Carting,1,7
IND263153AAB_IND263139AAA,7,2.261904762,2.3579766052857143,1.0,95.0,41.0,95.0,FTL,1,7
IND344022AAB_IND344001AAA,9,1.449275362,1.4255017843333333,0.7777777777777778,99.0,68.0,22.0,FTL,1,7
IND786125AAA_IND786190AAA,7,2.25,2.357568027142857,1.0,33.0,14.0,31.0,Carting,1,7
IND626607AAB_IND625008AAA,7,1.52,1.5025091004285716,1.0,76.0,50.0,9.0,FTL,1,7
IND276305AAA_IND223101AAB,7,2.04,2.072967033,1.0,51.0,26.0,38.0,FTL,1,7
IND625531AAA_IND625516AAA,7,1.282608696,1.286708688142857,1.0,59.0,46.0,38.0,FTL,1,7
IND625516AAA_IND685514AAA,7,1.934782609,1.8979863222857143,1.0,89.0,47.0,23.0,FTL,1,7
IND125001AAA_IND125047AAB,7,2.057142857,2.0509791795714287,1.0,73.0,35.0,82.0,FTL,1,7
IND624619AAA_IND624601AAA,10,1.2705570295,1.2584393086,0.7,34.0,26.0,5.5,FTL,1,7
IND521185AAA_IND521225AAB,7,2.045454545,2.220202020142857,1.0,90.0,44.0,50.0,Carting,1,7
IND608001AAA_IND609110AAA,7,2.733333333,2.567857142857143,1.0,41.0,16.0,4.0,FTL,1,7
IND209721AAB_IND209625AAA,10,1.3394886365,1.4035227273,0.7,43.5,32.0,19.0,FTL,1,7
IND473443AAA_IND470113AAA,7,1.813559322,1.8396927445714286,1.0,107.0,59.0,16.0,FTL,1,7
IND125001AAA_IND335513AAA,7,1.746666667,1.7480016762857142,1.0,262.0,151.0,106.0,FTL,1,7
IND501359AAE_IND508252AAB,7,2.043478261,2.2403679175714286,1.0,94.0,46.0,298.0,FTL,1,7
IND854334AAA_IND852118AAA,7,1.333333333,1.3197278912857142,1.0,28.0,21.0,20.0,FTL,1,7
IND600056AAB_IND501359AAE,7,1.802469136,1.7819863392857143,1.0,876.0,486.0,594.0,FTL,1,7
IND487551AAA_IND464668AAA,7,2.428571429,2.528647547714286,1.0,153.0,63.0,29.0,FTL,1,7
IND396580AAB_IND396321AAA,7,2.0,1.9642045454285715,1.0,62.0,32.0,270.0,Carting,1,7
IND764001AAC_IND764059AAA,7,2.384615385,2.341003638571429,1.0,69.0,30.0,35.0,Carting,1,7
IND504293AAA_IND505001AAB,7,2.083333333,2.037097189428571,1.0,250.0,119.0,56.0,FTL,1,7
IND600044AAD_IND600032AAB,7,2.076923077,2.360356310428571,1.0,27.0,11.0,17.0,Carting,1,7
IND181152AAB_IND181201AAB,7,2.782608696,3.0087246615714283,1.0,74.0,23.0,59.0,Carting,1,7
IND395023AAD_IND396445AAA,7,1.875,2.03051747,1.0,30.0,17.0,72.0,Carting,1,7
IND000000ACB_IND124112AAA,7,2.065934066,2.0321445674285714,1.0,184.0,89.0,101.0,FTL,1,7
IND505001AAB_IND505209AAA,7,1.918918919,2.088774504142857,1.0,78.0,43.0,92.0,FTL,1,7
IND814112AAA_IND814133AAB,7,2.327272727,2.2547480714285713,1.0,128.0,55.0,62.0,FTL,1,7
IND414502AAA_IND431107AAB,7,1.576923077,1.6142578435714285,1.0,41.0,25.0,20.0,FTL,1,7
IND341001AAC_IND341303AAA,7,1.55952381,1.8493997598571428,1.0,132.0,84.0,32.0,FTL,1,7
IND177001AAA_IND176110AAB,7,1.80952381,1.8615917458571427,1.0,38.0,22.0,31.0,FTL,1,7
IND312605AAB_IND313001AAB,7,2.382352941,2.4033383425714283,1.0,324.0,137.0,27.0,FTL,1,7
IND533262AAA_IND533106AAA,7,1.829787234,1.7994581735714286,1.0,85.0,47.0,40.0,FTL,1,7
IND678683AAA_IND000000ABD,13,1.212121212,1.2893642305384616,0.5384615384615384,41.0,34.0,35.0,FTL,1,7
IND396445AAA_IND396321AAA,7,2.2,2.282619047714286,1.0,54.0,25.0,58.0,Carting,1,7
IND147105AAA_IND160002AAC,7,8.411764706,7.898186021428572,1.0,715.0,85.0,238.0,FTL,1,7
IND362225AAA_IND362265AAA,6,1.7824074075,1.7856837608333336,1.0,49.0,27.0,3.0,Carting,1,6
IND380005AAA_IND382421AAA,6,2.6833333335000003,2.887037037166667,1.0,25.5,9.0,51.5,Carting,1,6
IND431107AAB_IND431136AAC,6,1.87,1.870699088,1.0,93.5,50.0,23.0,FTL,1,6
IND732103AAB_IND733128AAA,6,1.69379845,1.7724712581666668,1.0,72.0,43.0,76.0,Carting,1,6
IND221313AAA_IND211002AAB,6,4.054172511,3.9495675553333336,1.0,375.0,93.0,477.5,FTL,1,6
IND362220AAA_IND362225AAA,6,1.9415384615,1.971377018,1.0,48.5,25.0,13.0,Carting,1,6
IND751015AAA_IND752056AAA,6,1.9572192515,2.2665561706666666,1.0,40.0,17.5,48.5,Carting,1,6
IND743235AAA_IND743270AAA,6,2.1,2.2312013693333337,1.0,35.5,17.5,29.5,FTL,1,6
IND342601AAA_IND342902A1B,6,1.9504283965,2.0073207595,1.0,80.0,40.5,22.0,FTL,1,6
IND518124AAA_IND518206AAA,6,1.65,1.6928571426666668,1.0,33.0,21.0,7.0,FTL,1,6
IND742226AAA_IND742101AAC,6,2.0945945945,2.0977691976666666,1.0,77.5,36.5,45.0,Carting,1,6
IND533106AAA_IND533262AAA,6,2.675531915,2.68819059,1.0,127.0,46.5,64.5,FTL,1,6
IND204215AAA_IND207001AAA,6,3.1363636365,3.549014994833333,1.0,70.5,22.5,43.5,Carting,1,6
IND476111AAA_IND477001AAA,6,1.9598039215,1.8513906674999998,1.0,99.0,51.5,8.5,FTL,1,6
IND303603AAB_IND302014AAB,6,2.5104590890000003,2.587128224,1.0,184.5,73.5,24.5,Carting,1,6
IND770001AAA_IND770017AAB,6,1.5530142785,1.5509255765,1.0,95.5,62.0,18.0,FTL,1,6
IND231208AAA_IND231217AAA,6,1.8070652175,1.9302536231666665,1.0,42.5,23.5,33.0,FTL,1,6
IND781018AAB_IND712311AAA,6,3.055234065,3.325608712833333,1.0,1967.5,645.0,468.0,FTL,1,6
IND174103AAA_IND160002AAC,6,2.7384615385,2.7281662781666665,1.0,178.0,65.0,36.0,FTL,1,6
IND480886AAA_IND480001AAA,6,1.577828283,1.5850475491666665,1.0,154.5,98.0,3.5,FTL,1,6
IND821115AAB_IND802101AAA,6,2.2156756755,2.2341725936666665,1.0,165.0,76.0,31.0,FTL,1,6
IND486771AAA_IND486661AAA,6,1.6875,1.9128968254999998,1.0,37.0,20.5,10.0,FTL,1,6
IND804452AAA_IND804420AAA,6,2.962121212,3.1136363636666666,1.0,34.0,11.5,18.5,FTL,1,6
IND821115AAB_IND821109AAA,6,2.3,2.3625000000000003,1.0,92.0,40.0,32.0,FTL,1,6
IND335513AAA_IND335001AAA,6,1.7905162065,1.8691916766666665,1.0,89.5,50.0,52.5,FTL,1,6
IND160002AAC_IND184104AAA,6,1.877593361,1.8830744596666669,1.0,452.5,241.0,499.0,FTL,1,6
IND781124AAA_IND781018AAB,6,4.7767137095,5.138832885333334,1.0,150.5,30.5,26.0,Carting,1,6
IND757025AAA_IND757001AAA,6,2.0333333335,2.2061002178333333,1.0,34.0,16.5,24.5,FTL,1,6
IND226004AAA_IND226016AAA,6,4.2076086955,4.457311650833334,1.0,91.0,20.0,13.5,Carting,1,6
IND784168AAB_IND784176AAA,6,2.5272938445,2.4981865231666665,1.0,105.0,41.0,34.5,FTL,1,6
IND742137AAA_IND742401AAA,6,2.308974359,2.4753060398333333,1.0,68.5,29.5,9.5,Carting,1,6
IND736135AAA_IND736101AAA,6,2.0890269155,2.072803657666667,1.0,48.5,23.0,20.5,FTL,1,6
IND743347AAA_IND700053AAA,6,3.5661802355,3.5459213789999997,1.0,224.5,63.5,43.0,Carting,1,6
IND500008AAD_IND501359AAE,6,2.909090909,3.0645743144999997,1.0,64.0,22.0,286.5,Carting,1,6
IND413304AAA_IND415301AAB,6,1.4803921565,1.4620791713333332,1.0,75.5,52.0,15.5,Carting,1,6
IND643001AAA_IND643212AAA,6,2.5,2.481883199,1.0,86.0,36.0,28.0,Carting,1,6
IND635802AAB_IND562132AAA,6,1.7587985115,1.7406073375,1.0,295.5,168.0,27.5,FTL,1,6
IND209304AAA_IND110037AAM,6,2.2923976605,2.5348590603333334,1.0,784.0,341.5,97.0,FTL,1,6
IND262001AAA_IND262122AAB,6,2.3820564515,2.1633369989999998,1.0,75.0,32.0,17.5,Carting,1,6
IND000000ACB_IND110024AAA,6,2.07658371,2.048368247,1.0,138.0,66.5,124.5,Carting,1,6
IND311301AAA_IND305624AAA,6,3.6039408870000003,3.3519148051666665,1.0,116.0,31.5,35.5,FTL,1,6
IND282002AAD_IND205001AAB,8,2.039772727,1.8561023925,0.75,187.0,88.0,46.0,FTL,1,6
IND504208AAB_IND505001AAB,6,2.0222482435,2.3197791545,1.0,125.5,61.5,76.5,FTL,1,6
IND670645AAB_IND673592AAA,6,2.5987525985,3.4253388001666667,1.0,99.0,37.0,1084.0,Carting,1,6
IND416404AAA_IND416012AAA,6,4.81,4.075102183333333,1.0,481.0,100.0,118.5,FTL,1,6
IND132103AAB_IND131028AAB,6,1.835897436,1.9425510763333333,1.0,68.5,37.0,260.5,FTL,1,6
IND133004AAA_IND135001AAA,6,1.6607744105,1.6651779853333333,1.0,90.5,54.0,54.5,FTL,1,6
IND284001AAA_IND284403AAA,6,1.7021822845,1.7886837165000002,1.0,136.5,77.0,38.5,FTL,1,6
IND207001AAA_IND207302AAA,6,1.6667682925,1.6542682926666668,1.0,67.5,40.5,43.5,Carting,1,6
IND673632AAA_IND683511AAA,6,1.73030303,1.7785313516666665,1.0,285.5,165.0,45.5,FTL,1,6
IND676306AAA_IND676509AAA,7,1.625,1.6051467957142858,0.8571428571428571,30.0,20.0,6.0,Carting,1,6
IND505325AAA_IND505327AAA,6,1.4219367589999998,1.5580549741666667,1.0,27.5,20.0,17.0,FTL,1,6
IND305901AAA_IND342602AAC,6,1.8686502175,2.208359596333333,1.0,98.0,54.0,40.5,FTL,1,6
IND502313AAA_IND503111AAC,6,1.6958525345000002,1.7328469021666668,1.0,106.5,62.0,93.5,FTL,1,6
IND209304AAA_IND221313AAA,6,2.056277056,2.1289084381666665,1.0,475.0,231.0,559.5,FTL,1,6
IND400015AAB_IND400072AAB,6,4.5,4.226688453333334,1.0,76.5,17.0,54.0,Carting,1,6
IND305802AAA_IND341512AAA,6,2.0165912515,2.1167119916666666,1.0,70.0,35.0,18.0,FTL,1,6
IND271201AAA_IND271210AAA,6,2.3666666665,2.3055555555,1.0,48.5,21.0,29.0,Carting,1,6
IND854326AAB_IND852201AAA,6,3.987804878,4.065748889,1.0,327.0,82.0,100.5,FTL,1,6
IND274304AAA_IND274304AAB,6,5.0384615385,4.769230769333333,1.0,63.0,13.0,27.5,FTL,1,6
IND403726AAB_IND403401AAA,6,1.8657407410000002,1.8516409785,1.0,47.5,24.0,189.5,Carting,1,6
IND276128AAA_IND276305AAA,6,2.0754985755,2.3841405508333335,1.0,55.0,26.0,31.0,FTL,1,6
IND625532AAA_IND625531AAA,6,1.501893939,1.4617742558333333,1.0,69.0,45.5,11.0,FTL,1,6
IND626117AAA_IND626138AAA,9,1.24,1.2359480847777777,0.6666666666666666,32.0,25.0,23.0,FTL,1,6
IND501359AAE_IND500039AAD,6,2.727011494,2.6677851933333336,1.0,75.5,30.0,157.5,Carting,1,6
IND403726AAB_IND403601AAA,6,1.4920634925,1.520171958,1.0,23.5,15.0,213.5,Carting,1,6
IND605601AAA_IND636102AAA,6,1.6653558055,1.7152933835,1.0,149.0,89.5,26.5,FTL,1,6
IND605601AAA_IND600056AAB,6,1.658580645,1.6544193548333332,1.0,206.5,124.5,74.5,FTL,1,6
IND411014AAA_IND411048AAA,6,3.464285714,3.8657509156666667,1.0,48.5,14.0,113.5,Carting,1,6
IND277303AAC_IND277211AAA,6,1.4142156865,1.4380956033333334,1.0,52.0,37.0,27.0,FTL,1,6
IND600056AAB_IND605601AAA,6,1.3458093765,1.5350228785000002,1.0,181.0,135.0,202.5,FTL,1,6
IND321001AAA_IND321401AAB,10,1.2360150845,1.2300444271,0.6,46.5,39.0,11.0,FTL,1,6
IND842001AAA_IND843301AAA,6,3.7178538395,3.7481498613333333,1.0,173.0,46.5,53.0,FTL,1,6
IND301019AAA_IND301705AAA,6,3.2765957445,3.3606980026666666,1.0,156.0,47.5,32.5,FTL,1,6
IND328001AAA_IND474003AAA,6,1.5819696085000001,1.6316481588333334,1.0,92.5,58.5,14.5,FTL,1,6
IND244501AAA_IND244601AAB,8,1.309920635,1.2752644255,0.75,93.0,71.5,18.0,FTL,1,6
IND470117AAA_IND470227AAB,6,1.752631579,1.8360745615,1.0,166.5,95.0,23.0,FTL,1,6
IND110037AAM_IND201007AAA,6,2.4920168069999997,2.5746000203333335,1.0,88.0,34.5,160.0,Carting,1,6
IND207302AAA_IND202001AAB,6,5.0198079235,4.7234352075,1.0,249.5,50.0,176.0,Carting,1,6
IND712311AAA_IND713103AAA,6,2.1633547635,2.136323787333333,1.0,126.5,59.0,257.5,FTL,1,6
IND841424AAA_IND841428AAA,6,3.572788233,3.540204773333333,1.0,244.0,69.0,34.0,FTL,1,6
IND147001AAB_IND160002AAC,7,2.735294118,4.620656304714286,0.8571428571428571,93.0,33.0,66.0,FTL,1,6
IND110092AAC_IND000000ACB,6,2.0197685635,2.038739667,1.0,130.0,68.0,55.5,Carting,1,6
IND508252AAB_IND508207AAB,6,1.363429327,1.3500495885,1.0,112.0,82.0,0.5,FTL,1,6
IND332713AAA_IND332709AAA,6,2.9170673075,2.7578802966666665,1.0,103.5,34.5,19.5,FTL,1,6
IND713303AAA_IND713364AAB,6,4.166666666499999,3.8654684095,1.0,75.0,18.0,22.5,FTL,1,6
IND509103AAC_IND518002AAA,6,2.016731856,2.1742457055,1.0,119.5,59.0,25.5,FTL,1,6
IND562132AAA_IND000000ACS,6,1.777217742,1.9144091,1.0,55.5,30.5,92.0,Carting,1,6
IND721501AAC_IND721253AAC,6,1.8853917820000001,1.9469343963333332,1.0,172.5,92.5,9.5,FTL,1,6
IND700053AAA_IND712311AAA,6,3.0868945864999997,3.7335436168333334,1.0,81.5,26.5,223.0,Carting,1,6
IND321606AAA_IND301001AAB,6,7.2971014494999995,7.220801364166667,1.0,503.5,69.0,164.0,FTL,1,6
IND574221AAA_IND562132AAA,6,2.0399061035,2.0383817581666666,1.0,434.5,213.0,143.0,FTL,1,6
IND388320AAA_IND390022AAA,6,2.0915789475,2.1273005093333333,1.0,61.0,31.0,38.0,FTL,1,6
IND416510AAA_IND416602AAC,6,2.6625,2.786552899,1.0,106.5,40.0,24.0,FTL,1,6
IND211008AAA_IND211002AAB,6,6.59375,6.2658730160000005,1.0,80.5,11.5,118.5,Carting,1,6
IND000000ACB_IND301001AAB,6,1.714285714,1.946388756,1.0,156.5,91.0,144.0,FTL,1,6
IND142401AAA_IND000000ACA,6,1.875,2.0479532163333336,1.0,38.5,20.0,43.5,FTL,1,6
IND121004AAC_IND121004AAB,6,2.7083333334999997,3.7440727573333334,1.0,32.5,12.0,18.0,Carting,1,6
IND574202AAA_IND574239AAA,6,1.5620723365,1.6448507251666669,1.0,50.0,31.0,17.5,FTL,1,6
IND321001AAB_IND321001AAA,6,1.3003337045,1.5772617725,0.8333333333333334,39.0,31.0,30.0,FTL,1,5
IND486661AAA_IND211002AAB,5,5.294573643,5.2354196758,1.0,683.0,129.0,633.0,FTL,1,5
IND485001AAC_IND486771AAA,5,5.604395604,5.4221999972,1.0,510.0,90.0,419.0,FTL,1,5
IND333031AAA_IND331023AAA,5,2.8,2.870098522,1.0,84.0,29.0,31.0,FTL,1,5
IND341512AAA_IND341505AAA,5,1.727272727,1.8050557752,1.0,42.0,23.0,13.0,FTL,1,5
IND802213AAB_IND802212AAA,5,3.5,3.5341993464,1.0,59.0,17.0,4.0,FTL,1,5
IND505209AAA_IND504201AAA,5,1.413793103,1.8316357206,1.0,41.0,29.0,6.0,FTL,1,5
IND828111AAA_IND826004AAA,5,3.916666667,4.9265460032,1.0,47.0,12.0,56.0,Carting,1,5
IND827013AAA_IND829121AAA,5,2.0,2.0322257054,1.0,48.0,25.0,37.0,FTL,1,5
IND203001AAA_IND203131AAA,5,3.615384615,3.5412587412,1.0,45.0,12.0,1.0,FTL,1,5
IND798601AAA_IND785001AAA,5,3.921052632,4.4503417636,1.0,298.0,77.0,648.0,Carting,1,5
IND854334AAA_IND852118A1B,7,1.285714286,1.2545911645714285,0.7142857142857143,27.0,21.0,19.0,FTL,1,5
IND842003AAB_IND487001AAB,5,1.818181818,1.9740323388,1.0,140.0,79.0,50.0,FTL,1,5
IND501359AAE_IND562132AAA,5,1.686320755,1.6900854606,1.0,715.0,425.0,218.0,FTL,1,5
IND508207AAB_IND507002AAA,5,3.0,3.056399819,1.0,195.0,66.0,418.0,FTL,1,5
IND311001AAA_IND313324AAA,5,1.846153846,1.8738461538,1.0,120.0,65.0,2.0,FTL,1,5
IND854105AAB_IND853204AAA,5,3.020408163,3.1387755102,1.0,149.0,49.0,29.0,FTL,1,5
IND509301AAA_IND509216AAC,5,1.75,2.2006423008,1.0,42.0,24.0,29.0,FTL,1,5
IND480661AAA_IND481661AAA,6,1.396424571,1.4311395375,0.8333333333333334,144.5,103.5,26.5,FTL,1,5
IND000000ACB_IND110092AAC,5,1.657534247,1.5572510964,1.0,121.0,73.0,143.0,Carting,1,5
IND500050AAA_IND501218AAC,5,5.566666667,4.8565675186,1.0,167.0,30.0,76.0,Carting,1,5
IND208019AAA_IND209304AAA,5,2.25,3.4132575756000003,1.0,44.0,16.0,171.0,Carting,1,5
IND210431AAA_IND209304AAA,5,2.369369369,2.9222504970000003,1.0,263.0,111.0,306.0,FTL,1,5
IND501141AAA_IND501101AAB,5,1.536585366,1.6085946574,1.0,64.0,41.0,30.0,Carting,1,5
IND515201AAA_IND515134AAA,5,1.581818182,1.9122425929999998,1.0,91.0,60.0,38.0,Carting,1,5
IND306401AAB_IND343001AAA,5,2.034482759,1.9333358494,1.0,174.0,86.0,14.0,FTL,1,5
IND000000ACB_IND328001AAA,5,1.818181818,1.8239757986,1.0,360.0,198.0,184.0,FTL,1,5
IND842001AAA_IND845438AAA,5,2.47826087,2.4981966744,1.0,228.0,92.0,91.0,FTL,1,5
IND826004AAA_IND815301AAA,5,1.744680851,1.7949468086,1.0,82.0,47.0,116.0,FTL,1,5
IND733128AAA_IND733134AAA,5,1.80952381,1.8372294372,1.0,38.0,21.0,36.0,Carting,1,5
IND792121AAB_IND786181AAC,5,2.933333333,3.1521658442,1.0,88.0,29.0,14.0,Carting,1,5
IND670643AAA_IND673632AAA,5,1.879120879,1.8403379416,1.0,171.0,91.0,47.0,Carting,1,5
IND413304AAA_IND413002AAA,5,2.0,1.9849404934,1.0,104.0,52.0,15.0,Carting,1,5
IND415003AAA_IND412803AAB,7,1.279069767,1.2924199277142858,0.7142857142857143,55.0,43.0,35.0,FTL,1,5
IND415709AAA_IND416012AAA,5,2.496969697,2.4280681422,1.0,412.0,164.0,143.0,FTL,1,5
