corridor,corridor_trip_count,corridor_median_factor,corridor_mean_factor,corridor_pct_delayed,corridor_median_actual_time,corridor_median_osrm_time,corridor_median_dwell,corridor_main_route_type,is_reliable
IND609001AAA_IND614018AAA,12,2.1880479250000002,2.25733562325,1.0,129.0,59.0,30.0,FTL,1
IND609110AAA_IND609602AAA,8,1.929187192,1.9179147463750001,1.0,55.0,29.5,11.0,FTL,1
IND609602AAA_IND611001AAA,11,3.111111111,3.046280108818182,1.0,51.0,16.0,11.0,FTL,1
IND610001AAA_IND605010AAB,10,2.0714285715,2.0614589876,1.0,261.0,126.0,21.5,FTL,1
IND610001AAA_IND614715AAA,17,1.692307692,1.6792978930588236,1.0,43.0,25.0,17.0,Carting,1
IND611001AAA_IND610001AAA,10,2.34375,2.451879085,1.0,38.5,17.0,20.5,FTL,1
IND614018AAA_IND613104AAA,10,1.9333333335,1.9366737246999999,1.0,117.0,60.0,11.5,FTL,1
IND614602AAA_IND614804AAA,16,1.5,1.5407744565,1.0,36.0,24.0,22.0,FTL,1
IND614616AAA_IND630002AAA,16,1.6875,1.684401347125,1.0,53.5,32.0,30.0,FTL,1
IND614620AAA_IND630561AAA,16,1.8571825249999998,1.8818131929375,1.0,136.5,73.5,35.0,Carting,1
IND614715AAA_IND614809AAA,17,1.473684211,1.4440536035882354,0.8823529411764706,56.0,38.0,10.0,Carting,1
IND614804AAA_IND614616AAA,16,1.2724867725,1.2427375863749999,0.5625,34.5,27.0,19.0,FTL,1
IND614809AAA_IND610001AAA,17,2.155555556,2.2058629090000004,1.0,95.0,44.0,18.0,Carting,1
IND620020AAA_IND621112AAA,25,1.769230769,1.86997985344,1.0,22.0,13.0,24.0,Carting,1
IND621010AAA_IND621212AAA,16,1.4642857145,1.55691664825,1.0,51.0,35.0,15.0,FTL,1
IND621112AAA_IND620012AAA,1,6.458333333,6.458333333,1.0,155.0,24.0,12.0,Carting,0
IND621211AAA_IND621010AAA,15,1.5,1.5899711401333334,1.0,33.0,22.0,6.0,FTL,1
IND621212AAA_IND621704AAA,16,1.555335968,1.6420866270625,1.0,35.5,23.0,7.0,FTL,1
IND621306AAA_IND625106AAA,12,1.337353801,1.36461530625,0.75,96.0,73.0,23.5,FTL,1
IND621704AAA_IND621802AAA,17,2.033333333,2.085286483882353,1.0,61.0,30.0,23.0,FTL,1
IND621802AAA_IND608301AAA,10,2.555555556,2.4866830065,1.0,44.0,17.0,13.5,FTL,1
IND621802AAA_IND621212AAA,2,1.855769231,1.855769231,1.0,95.5,51.5,32.5,FTL,0
IND622407AAA_IND622001AAA,14,1.47771836,1.505762304857143,1.0,50.0,34.0,10.5,FTL,1
IND623315AAB_IND614620AAA,15,1.517241379,1.5363020639333334,1.0,45.0,30.0,14.0,Carting,1
IND623407AAA_IND623315AAB,15,1.041666667,1.0842478632666668,0.06666666666666667,26.0,25.0,22.0,Carting,1
IND623503AAA_IND623526AAA,7,0.901408451,0.9137882854285715,0.0,64.0,71.0,22.0,FTL,1
IND623526AAA_IND623704AAA,8,1.0607789145,1.084194728625,0.0,131.0,125.0,17.0,FTL,1
IND623701AAA_IND623503AAA,7,1.177777778,1.2314670425714287,0.42857142857142855,53.0,46.0,16.0,FTL,1
IND623704AAA_IND626607AAB,7,1.270833333,1.2678008842857142,0.7142857142857143,59.0,47.0,8.0,FTL,1
IND624001AAA_IND624619AAA,11,1.538461538,1.4763196104545455,0.8181818181818182,40.0,27.0,13.0,FTL,1
IND624001AAA_IND624703AAA,2,1.2666666665,1.2666666665,0.5,45.0,35.5,29.0,FTL,0
IND624001AAA_IND625008AAA,9,1.395833333,1.462717309111111,1.0,68.0,49.0,40.0,FTL,1
IND624101AAA_IND624202AAA,10,0.7119918700000001,0.7985838136,0.0,86.5,119.5,24.5,FTL,1
IND624202AAA_IND625218AAA,11,1.5,1.5065426996363636,1.0,35.0,23.0,10.0,FTL,1
IND624601AAA_IND624001AAA,2,4.385077187,4.385077187,1.0,236.5,54.0,167.5,FTL,0
IND624601AAA_IND624101AAA,15,0.78358209,0.7795030754,0.0,105.0,133.0,24.0,FTL,1
IND624619AAA_IND624601AAA,10,1.2705570295,1.2584393086,0.7,34.0,26.0,5.5,FTL,1
IND624703AAA_IND624619AAA,1,1.3125,1.3125,1.0,63.0,48.0,10.0,FTL,0
IND625008AAA_IND625516AAA,1,1.25,1.25,1.0,150.0,120.0,108.0,FTL,0
IND625008AAA_IND626123AAA,17,1.8125,1.8552330932941177,1.0,88.0,49.0,144.0,FTL,1
IND625008AAA_IND685514AAA,1,1.473372781,1.473372781,1.0,249.0,169.0,75.0,FTL,0
IND625106AAA_IND625008AAA,13,1.717391304,1.6745282971538462,1.0,77.0,43.0,18.0,FTL,1
IND625218AAA_IND624703AAA,1,3.433333333,3.433333333,1.0,206.0,60.0,22.0,FTL,0
IND625516AAA_IND685514AAA,7,1.934782609,1.8979863222857143,1.0,89.0,47.0,23.0,FTL,1
IND625531AAA_IND625516AAA,7,1.282608696,1.286708688142857,1.0,59.0,46.0,38.0,FTL,1
IND625532AAA_IND625531AAA,6,1.501893939,1.4617742558333333,1.0,69.0,45.5,11.0,FTL,1
IND625532AAA_IND685514AAA,1,1.659090909,1.659090909,1.0,219.0,132.0,13.0,FTL,0
IND626117AAA_IND626138AAA,9,1.24,1.2359480847777777,0.6666666666666666,32.0,25.0,23.0,FTL,1
IND626123AAA_IND627756AAA,17,1.86,1.8878731492941176,1.0,92.0,49.0,21.0,FTL,1
IND626138AAA_IND625008AAA,16,1.4800437395000001,1.5177457355625,0.9375,89.5,61.0,14.0,FTL,1
IND626607AAB_IND625008AAA,7,1.52,1.5025091004285716,1.0,76.0,50.0,9.0,FTL,1
IND627005AAA_IND627117AAA,11,1.634146341,1.7322062083636363,1.0,67.0,41.0,21.0,FTL,1
IND627005AAA_IND627811AAA,10,1.3936294565,1.4937687513,0.9,81.5,59.0,16.5,FTL,1
IND627005AAA_IND628801AAA,17,1.613636364,1.7263006757058823,1.0,70.0,44.0,46.0,Carting,1
IND627005AAA_IND629001AAA,1,2.014285714,2.014285714,1.0,141.0,70.0,44.0,FTL,0
IND627117AAA_IND629001AAA,11,1.9375,1.9830811737272727,1.0,62.0,32.0,31.0,FTL,1
IND627401AAA_IND627005AAA,13,2.222222222,2.263381166,1.0,80.0,36.0,17.0,FTL,1
IND627657AAA_IND628613AAA,16,1.028571429,1.048225503625,0.0,36.0,35.0,21.0,Carting,1
IND627756AAA_IND626117AAA,17,1.655172414,1.7149146248823528,1.0,48.0,29.0,32.0,FTL,1
IND627811AAA_IND627401AAA,10,1.5231854839999999,1.6374076031999998,0.9,48.0,31.5,26.5,FTL,1
IND628204AAA_IND627657AAA,17,1.243902439,1.2962423993529413,0.8235294117647058,51.0,41.0,13.0,Carting,1
IND628613AAA_IND627005AAA,14,1.744680851,1.7697680169285714,1.0,83.0,47.0,11.0,Carting,1
IND628801AAA_IND628204AAA,17,1.4375,1.5186192124117648,1.0,24.0,16.0,14.0,Carting,1
IND629179AAA_IND627005AAA,11,2.041666667,2.1702895780909093,1.0,196.0,95.0,32.0,FTL,1
IND630002AAA_IND622407AAA,14,1.425531915,1.4500435002857142,1.0,67.0,47.0,24.0,FTL,1
IND630561AAA_IND623407AAA,15,1.78125,1.8349747475333333,1.0,57.0,32.0,53.0,Carting,1
IND630561AAA_IND623701AAA,5,1.411764706,1.5353893784000001,1.0,54.0,39.0,18.0,FTL,1
IND631003AAA_IND600056AAB,10,2.230769231,2.426194332,1.0,87.0,39.0,125.0,Carting,1
IND631102AAA_IND600056AAB,12,2.0707196029999997,1.9953050210833334,1.0,128.5,62.0,23.0,FTL,1
IND631501AAA_IND600056AAB,1,2.407407407,2.407407407,1.0,65.0,27.0,2222.0,Carting,0
IND631501AAA_IND631003AAA,10,2.7115384615,2.7574074075999997,1.0,70.5,26.0,42.5,Carting,1
IND632006AAA_IND562132AAA,2,2.0274725275,2.0274725275,1.0,369.0,182.0,185.0,FTL,0
IND632006AAA_IND600056AAB,17,1.78313253,1.823631205882353,1.0,148.0,83.0,43.0,FTL,1
IND632006AAA_IND632301AAA,14,1.935483871,1.9899112687142857,1.0,61.0,32.0,505.5,FTL,1
IND632006AAA_IND632402AAA,7,2.761904762,3.537878788,1.0,58.0,22.0,232.0,FTL,1
IND632006AAA_IND635802AAB,3,1.325581395,1.2433247200000002,0.6666666666666666,57.0,43.0,137.0,FTL,0
IND632301AAA_IND606803AAA,11,2.157894737,2.1137223223636363,1.0,43.0,19.0,20.0,FTL,1
IND632301AAA_IND632006AAA,1,4.636363636,4.636363636,1.0,153.0,33.0,383.0,FTL,0
IND632402AAA_IND631102AAA,11,1.52173913,1.5857905137272725,1.0,36.0,25.0,28.0,FTL,1
IND635001AAA_IND562132AAA,4,1.758474576,1.77434582225,1.0,207.5,118.0,36.0,FTL,0
IND635001AAA_IND636705AAB,4,1.442307692,1.40181623925,1.0,71.5,52.0,17.0,FTL,0
IND635207AAA_IND635802AAB,1,3.803921569,3.803921569,1.0,194.0,51.0,16.0,Carting,0
IND635601AAB_IND635207AAA,1,3.125,3.125,1.0,50.0,16.0,30.0,Carting,0
IND635601AAB_IND635802AAB,10,4.3997326205,4.2217366948,1.0,147.5,34.0,21.0,Carting,1
IND635802AAB_IND562132AAA,6,1.7587985115,1.7406073375,1.0,295.5,168.0,27.5,FTL,1
IND635802AAB_IND635601AAB,10,2.015625,2.1986346052999997,1.0,69.5,32.0,68.0,Carting,1
IND636005AAA_IND636005AAC,1,5.083333333,5.083333333,1.0,61.0,12.0,220.0,Carting,0
IND636005AAA_IND636016AAA,4,1.85,1.85729166675,0.75,17.5,9.5,59.5,Carting,0
IND636016AAA_IND636402AAA,1,1.383333333,1.383333333,1.0,83.0,60.0,101.0,Carting,0
IND636016AAA_IND637211AAA,15,1.488888889,1.4967413264,1.0,68.0,46.0,25.0,Carting,1
IND636102AAA_IND605601AAA,5,1.352380952,1.3775280956,1.0,142.0,105.0,6.0,FTL,1
IND636352AAA_IND636705AAB,5,1.6,1.6037671958000002,1.0,40.0,25.0,15.0,FTL,1
IND636705AAB_IND562132AAA,5,1.837662338,1.7842144953999999,1.0,283.0,155.0,92.0,FTL,1
IND636705AAB_IND635001AAA,4,1.4330612245,1.42153061225,0.75,71.0,50.0,13.0,FTL,0
IND637211AAA_IND636402AAA,16,1.450819672,1.4548041893125,1.0,88.5,61.0,16.0,Carting,1
IND637301AAA_IND638001AAA,10,1.8529411765,1.9107155143,1.0,32.0,18.0,5.5,FTL,1
IND637408AAA_IND637001AAA,10,1.7586206894999998,1.8526033685,1.0,51.0,29.0,9.0,FTL,1
IND638001AAA_IND638052AAA,3,2.166666667,2.133986928,1.0,37.0,17.0,28.0,FTL,0
IND638401AAA_IND638452AAA,12,0.960769231,1.02932159575,0.16666666666666666,25.0,25.5,7.5,Carting,1
IND638452AAA_IND638501AAB,3,1.166666667,1.2382478633333334,0.3333333333333333,28.0,24.0,20.0,Carting,0
IND638501AAB_IND641062AAD,14,1.4258447484999999,1.4800880625,0.7857142857142857,106.0,75.0,52.0,Carting,1
IND638657AAA_IND638701AAA,16,1.448275862,1.5052703235,1.0,42.5,29.5,19.0,Carting,1
IND638701AAA_IND641607AAA,17,1.956521739,2.088474779117647,1.0,45.0,23.0,353.0,Carting,1
IND639001AAA_IND624001AAA,9,1.709090909,1.6806617386666667,1.0,94.0,55.0,18.0,FTL,1
IND639104AAB_IND620012AAA,1,1.5,1.5,1.0,66.0,44.0,18.0,FTL,0
IND641001AAA_IND641062AAD,3,3.657142857,3.2051587299999995,1.0,128.0,35.0,26.0,Carting,0
IND641006AAD_IND641062AAD,5,1.44,1.447920635,1.0,36.0,25.0,81.0,Carting,1
IND641008AAA_IND641001AAA,3,2.058823529,2.267082590333333,1.0,34.0,12.0,0.0,Carting,0
IND641008AAA_IND641011AAA,1,2.333333333,2.333333333,1.0,35.0,15.0,19.0,Carting,0
IND641011AAA_IND641062AAD,9,3.555555556,3.1765470321111113,1.0,128.0,35.0,49.0,Carting,1
IND641062AAD_IND638401AAA,12,1.787976249,1.86135401775,1.0,76.0,43.0,199.5,Carting,1
IND641062AAD_IND641001AAA,3,3.888888889,3.60692951,1.0,105.0,27.0,96.0,Carting,0
IND641062AAD_IND641008AAA,2,2.5857142855,2.5857142855,1.0,90.5,35.0,123.0,Carting,0
IND641062AAD_IND641607AAA,12,1.6794871795000001,1.75477085175,1.0,48.0,30.0,240.5,FTL,1
IND641062AAD_IND642001AAA,1,1.581818182,1.581818182,1.0,87.0,55.0,86.0,Carting,0
IND641062AAD_IND642126AAA,17,1.369863014,1.5507170765294118,0.8823529411764706,100.0,72.0,192.0,Carting,1
IND641062AAD_IND643217AAA,2,2.6023116440000003,2.6023116440000003,1.0,179.0,68.5,114.0,Carting,0
IND641062AAD_IND643231AAA,15,2.459016393,2.5259474924,1.0,146.0,60.0,103.0,Carting,1
IND641607AAA_IND641062AAD,20,2.9065628475,2.7948722126,1.0,85.5,29.0,42.0,FTL,1
IND641607AAA_IND641654AAA,11,2.0,2.044229055272727,1.0,32.0,16.0,97.0,Carting,1
IND641607AAA_IND641664AAA,4,1.9,1.93421052625,1.0,38.0,20.0,131.0,Carting,0
IND641654AAA_IND641664AAA,11,1.44,1.457132867181818,0.9090909090909091,36.0,25.0,9.0,Carting,1
IND641664AAA_IND638657AAA,15,1.5,1.5016121384666665,1.0,55.0,37.0,21.0,Carting,1
IND642001AAA_IND641062AAD,17,1.578947368,1.5882861312352943,1.0,90.0,57.0,46.0,Carting,1
IND642001AAA_IND642126AAA,1,1.516129032,1.516129032,1.0,47.0,31.0,30.0,Carting,0
IND642126AAA_IND642001AAA,17,1.379310345,1.3857706625882353,0.8823529411764706,40.0,30.0,16.0,Carting,1
IND643001AAA_IND643212AAA,6,2.5,2.481883199,1.0,86.0,36.0,28.0,Carting,1
IND643212AAA_IND641062AAD,3,3.288288288,3.342825068,1.0,365.0,110.0,12.0,Carting,0
IND643217AAA_IND643001AAA,10,2.1666666665000003,2.1670833333,1.0,32.5,15.0,21.0,Carting,1
IND643231AAA_IND643217AAA,11,1.107142857,1.2142324395454545,0.36363636363636365,35.0,34.0,14.0,Carting,1
IND670643AAA_IND673632AAA,5,1.879120879,1.8403379416,1.0,171.0,91.0,47.0,Carting,1
IND670645AAB_IND673592AAA,6,2.5987525985,3.4253388001666667,1.0,99.0,37.0,1084.0,Carting,1
IND671323AAD_IND000000ACO,1,1.5625,1.5625,1.0,50.0,32.0,6.0,FTL,0
IND673027AAB_IND673104AAA,1,1.171875,1.171875,0.0,75.0,64.0,292.0,Carting,0
IND673027AAB_IND673305AAA,2,1.031723485,1.031723485,0.0,33.5,32.5,348.5,Carting,0
IND673104AAA_IND673506AAA,17,1.714285714,1.808596859882353,0.9411764705882353,27.0,16.0,18.0,Carting,1
IND673121AAA_IND670645AAB,8,2.207157258,2.340460698625,1.0,69.5,31.5,15.5,Carting,1
IND673305AAA_IND673104AAA,14,1.244071146,1.2542174535000001,0.7142857142857143,27.0,22.0,12.5,Carting,1
IND673506AAA_IND670643AAA,17,1.458333333,1.4449523821764705,1.0,32.0,23.0,16.0,Carting,1
IND673573AAA_IND673592AAA,12,1.6019301955,1.6306526684166667,1.0,97.5,62.0,20.0,FTL,1
IND673592AAA_IND562132AAA,12,2.0306603775000003,2.0757254829166665,1.0,446.0,223.5,76.5,FTL,1
IND673592AAA_IND670645AAB,1,3.5,3.5,1.0,133.0,38.0,17.0,Carting,0
IND673592AAA_IND673121AAA,11,2.0,2.250668449090909,1.0,32.0,17.0,22.0,Carting,1
IND673632AAA_IND673104AAA,1,1.238095238,1.238095238,1.0,78.0,63.0,129.0,Carting,0
IND673632AAA_IND673305AAA,4,1.0566239315,1.055590528,0.0,40.0,38.5,248.0,Carting,0
IND673632AAA_IND676306AAA,4,1.1002506265,1.125484165,0.25,23.0,20.0,163.0,Carting,0
IND673632AAA_IND683511AAA,6,1.73030303,1.7785313516666665,1.0,285.5,165.0,45.5,FTL,1
IND676306AAA_IND676509AAA,7,1.625,1.6051467957142858,0.8571428571428571,30.0,20.0,6.0,Carting,1
IND676509AAA_IND678583AAA,1,1.181818182,1.181818182,0.0,39.0,33.0,24.0,Carting,0
IND676509AAA_IND679322AAA,3,2.095238095,1.9150793649999998,1.0,43.0,20.0,9.0,Carting,0
IND678683AAA_IND000000ABD,13,1.212121212,1.2893642305384616,0.5384615384615384,41.0,34.0,35.0,FTL,1
IND679303AAA_IND679531AAA,14,2.5647058825,2.596570359,1.0,44.5,16.0,13.0,Carting,1
IND679322AAA_IND673639AAA,1,2.230769231,2.230769231,1.0,87.0,39.0,2.0,Carting,0
IND679329AAA_IND673639AAA,3,1.619047619,1.611904762,1.0,34.0,21.0,4.0,Carting,0
IND679531AAA_IND680587AAA,15,1.36,1.4892779049333333,0.9333333333333333,33.0,24.0,18.0,Carting,1
IND680012AAA_IND679303AAA,11,1.418604651,1.5215918074545456,1.0,61.0,43.0,34.0,Carting,1
IND68004AAA_IND678683AAA,14,2.4195906430000003,3.0990962767142856,1.0,89.5,37.0,31.0,FTL,1
IND68004AAA_IND683511AAA,10,2.3564814815,2.4047750585,1.0,120.0,51.5,45.5,Carting,1
IND680104AAA_IND679576AAA,17,1.451612903,1.4842961368823528,0.8235294117647058,47.0,33.0,31.0,FTL,1
IND680307AAA_IND680712AAA,7,1.619047619,1.6623332587142858,1.0,33.0,20.0,20.0,Carting,1
IND680307AAA_IND683511AAA,5,1.625,1.9315359477999998,1.0,27.0,18.0,106.0,Carting,1
IND680587AAA_IND68004AAA,10,1.890350877,1.9858831748,1.0,75.5,43.0,27.0,Carting,1
IND680587AAA_IND683511AAA,4,2.6592905405,2.67446330825,1.0,205.0,79.5,44.5,Carting,0
IND680712AAA_IND683511AAA,9,1.657894737,1.7176585592222222,1.0,63.0,38.0,24.0,Carting,1
IND683511AAA_IND000000ABA,16,1.2112068965,1.2535315364375,0.5,34.5,29.5,425.0,Carting,1
IND683511AAA_IND000000ADM,13,1.44,1.590170940153846,0.9230769230769231,36.0,25.0,406.0,Carting,1
IND683511AAA_IND562132AAA,10,2.0620690975,2.0321717110999997,1.0,881.5,426.0,136.0,FTL,1
IND683511AAA_IND680012AAA,11,1.473684211,1.511352274818182,1.0,84.0,57.0,355.0,Carting,1
IND683511AAA_IND68004AAA,13,1.395833333,1.3734007326153845,0.9230769230769231,67.0,48.0,396.0,FTL,1
IND683511AAA_IND680104AAA,16,1.49691358,1.64350341675,0.9375,120.5,80.0,325.5,FTL,1
IND683511AAA_IND686028AAB,7,1.8625,1.9115167270000002,1.0,149.0,79.0,261.0,FTL,1
IND683565AAA_IND683511AAA,13,1.894736842,1.907743718230769,1.0,36.0,20.0,26.0,Carting,1
IND683572AAA_IND680307AAA,13,1.363636364,1.6240138067692307,0.6923076923076923,15.0,11.0,21.0,Carting,1
IND685514AAA_IND625008AAA,9,1.529411765,1.5460310553333332,1.0,260.0,169.0,60.0,FTL,1
IND686028AAB_IND686632AAA,1,6.095238095,6.095238095,1.0,128.0,21.0,271.0,FTL,0
IND686028AAB_IND689101AAA,16,1.3675000000000002,1.4307727919375,0.875,34.0,24.5,86.5,Carting,1
IND686507AAA_IND686513AAA,15,2.333333333,2.3370370370666667,1.0,21.0,9.0,22.0,Carting,1
IND686507AAA_IND686540AAA,1,1.653846154,1.653846154,1.0,43.0,26.0,34.0,Carting,0
IND686513AAA_IND686507AAA,1,2.8,2.8,1.0,28.0,10.0,2.0,Carting,0
IND686513AAA_IND686540AAA,8,2.2285714285,2.282955276625,1.0,78.0,35.0,16.0,Carting,1
IND686540AAA_IND686028AAB,2,1.9459064325,1.9459064325,1.0,36.0,18.5,596.0,Carting,0
IND686632AAA_IND686141AAA,1,2.5,2.5,1.0,50.0,20.0,7.0,FTL,0
IND688009AAA_IND686028AAB,14,3.1,3.2982143769285712,1.0,139.5,44.5,654.5,Carting,1
IND688524AAA_IND683511AAA,7,2.269230769,2.259357897,1.0,118.0,51.0,40.0,FTL,1
IND689101AAA_IND689650AAA,6,1.3666666665,1.4068159178333335,0.6666666666666666,20.5,15.0,43.5,Carting,1
IND689101AAA_IND690548AAA,4,1.44,1.421923077,1.0,35.5,25.0,34.5,Carting,0
IND689503AAB_IND683511AAA,1,2.25,2.25,1.0,270.0,120.0,82.0,FTL,0
IND689645AAA_IND691551AAA,15,1.75,1.9304444444666666,1.0,42.0,25.0,22.0,Carting,1
IND689650AAA_IND690548AAA,3,1.604651163,1.6324446966666668,1.0,69.0,41.0,6.0,Carting,0
IND690537AAA_IND689503AAB,1,2.071428571,2.071428571,1.0,58.0,28.0,33.0,FTL,0
IND690548AAA_IND688009AAA,15,1.21875,1.2889496971999999,0.5333333333333333,38.0,32.0,25.0,Carting,1
IND691001AAB_IND683511AAA,9,1.255952381,1.3601249176666665,0.8888888888888888,211.0,168.0,218.0,FTL,1
IND691001AAB_IND690573AAA,1,1.081081081,1.081081081,0.0,40.0,37.0,123.0,FTL,0
IND691001AAB_IND691506AAA,21,1.36,1.3940034527619047,0.9047619047619048,34.0,25.0,136.0,Carting,1
IND691001AAB_IND695012AAA,1,1.34375,1.34375,1.0,86.0,64.0,17.0,FTL,0
IND691305AAA_IND689645AAA,15,2.269230769,2.3157665174,1.0,60.0,27.0,17.0,Carting,1
IND691305AAA_IND691551AAA,1,4.0,4.0,1.0,108.0,27.0,17.0,Carting,0
IND691506AAA_IND691305AAA,20,1.527863777,1.59016657075,1.0,28.5,19.0,14.5,Carting,1
IND691551AAA_IND691001AAB,18,2.263157895,2.564517621277778,1.0,87.0,39.5,647.0,Carting,1
IND691574AAA_IND695614AAA,21,1.55,1.5893364363333333,1.0,30.0,20.0,17.0,Carting,1
IND695012AAA_IND691001AAB,12,1.547008547,1.6410416260833334,1.0,100.0,65.0,71.0,FTL,1
IND695012AAA_IND695101AAB,2,2.423076923,2.423076923,1.0,63.0,26.0,647.0,Carting,0
IND695012AAB_IND695012AAA,3,3.3,3.636796537,1.0,62.0,14.0,271.0,Carting,0
IND695101AAB_IND691574AAA,20,1.2583333335,1.21082184155,0.6,18.5,15.0,26.0,Carting,1
IND695101AAB_IND695012AAA,1,1.607142857,1.607142857,1.0,45.0,28.0,261.0,Carting,0
IND695121AAA_IND695541AAA,1,1.636363636,1.636363636,1.0,54.0,33.0,44.0,Carting,0
IND695121AAA_IND695572AAB,17,1.733333333,1.748137156764706,1.0,24.0,13.0,30.0,Carting,1
IND695541AAA_IND695012AAA,1,3.133333333,3.133333333,1.0,47.0,15.0,27.0,Carting,0
IND695541AAA_IND695572AAB,1,1.318181818,1.318181818,1.0,29.0,22.0,56.0,Carting,0
IND695572AAB_IND000000AFJ,1,1.692307692,1.692307692,1.0,44.0,26.0,22.0,Carting,0
IND695572AAB_IND695541AAA,13,1.476190476,1.4536630036153846,0.8461538461538461,32.0,22.0,19.0,Carting,1
IND695582AAA_IND691574AAA,1,1.666666667,1.666666667,1.0,65.0,39.0,3.0,Carting,0
IND695582AAA_IND695101AAB,19,1.142857143,1.306699555263158,0.3157894736842105,26.0,22.0,28.0,Carting,1
IND695609AAA_IND695012AAA,3,2.076923077,1.9224664223333334,1.0,81.0,39.0,16.0,Carting,0
IND695614AAA_IND695609AAA,3,1.263157895,1.263157895,1.0,24.0,19.0,24.0,Carting,0
IND700026AAC_IND700065AAA,2,1.595238095,1.595238095,0.5,31.5,20.0,27.0,Carting,0
IND700026AAC_IND712311AAA,3,4.777777778,4.646514161333333,1.0,172.0,36.0,63.0,Carting,0
IND700028AAB_IND712311AAA,8,2.8529411765,3.342621259125,1.0,48.5,18.0,67.5,Carting,1
IND700053AAA_IND700136AAB,1,2.551724138,2.551724138,1.0,74.0,29.0,760.0,Carting,0
IND700053AAA_IND700144AAA,5,2.315789474,2.7082503557999997,1.0,88.0,38.0,84.0,FTL,1
IND700053AAA_IND712311AAA,6,3.0868945864999997,3.7335436168333334,1.0,81.5,26.5,223.0,Carting,1
IND700053AAA_IND743513AAA,4,3.0,3.12068965525,1.0,78.0,27.0,35.0,Carting,0
IND700065AAA_IND700026AAC,2,2.1873065015,2.1873065015,1.0,39.5,18.0,12.5,Carting,0
IND700065AAA_IND712311AAA,21,3.380952381,3.3871955202857142,1.0,63.0,21.0,159.0,Carting,1
IND700065AAB_IND712310AAA,14,5.208333333500001,5.092464826857143,1.0,122.0,22.0,63.0,Carting,1
IND700088AAA_IND712311AAA,9,3.428571429,3.206257982111111,1.0,96.0,29.0,253.0,Carting,1
IND700136AAB_IND712311AAA,1,5.535714286,5.535714286,1.0,155.0,28.0,187.0,Carting,0
IND700136AAG_IND712310AAA,22,4.1202380949999995,4.325712275363636,1.0,81.0,20.0,68.5,Carting,1
IND700144AAA_IND743395AAA,4,3.0476190475,3.03630952375,1.0,61.0,20.0,86.0,FTL,0
IND711303AAA_IND721134AAB,17,0.833333333,0.9239573799411764,0.11764705882352941,30.0,37.0,36.0,Carting,1
IND712103AAA_IND712124AAA,1,2.363636364,2.363636364,1.0,26.0,11.0,77.0,Carting,0
IND712103AAA_IND712310AAE,23,3.066666667,3.287796453173913,1.0,92.0,30.0,35.0,Carting,1
IND712124AAA_IND712103AAA,25,2.833333333,2.8876767675600004,1.0,30.0,11.0,25.0,Carting,1
IND712124AAA_IND712310AAE,2,4.3706293705,4.3706293705,1.0,78.5,17.5,41.5,Carting,0
IND712310AAE_IND711303AAA,18,2.3257839725,2.553111575611111,1.0,96.5,40.0,59.0,Carting,1
IND712310AAE_IND711409AAA,1,1.1875,1.1875,0.0,19.0,16.0,47.0,Carting,0
IND712310AAE_IND712103AAA,1,3.533333333,3.533333333,1.0,106.0,30.0,32.0,Carting,0
IND712310AAE_IND712124AAA,30,3.5263157895,3.6921908307,1.0,64.0,19.0,51.5,Carting,1
IND712311AAA_IND000000ACB,11,1.863117871,1.9842503715454543,1.0,1962.0,1053.0,239.0,FTL,1
IND712311AAA_IND421302AAG,5,2.284107946,2.303500023,1.0,3047.0,1336.0,533.0,FTL,1
IND712311AAA_IND700026AAC,28,2.486111111,2.703196132035714,1.0,89.5,36.0,64.5,Carting,1
IND712311AAA_IND700028AAB,23,3.071428571,3.2942306007826088,1.0,51.0,19.0,62.0,Carting,1
IND712311AAA_IND700053AAA,15,2.821428571,3.4871811713333334,1.0,84.0,29.0,62.0,Carting,1
IND712311AAA_IND700065AAA,29,3.272727273,3.4892784127931034,1.0,72.0,22.0,65.0,Carting,1
IND712311AAA_IND700088AAA,28,3.379310345,3.4720907206785716,1.0,97.0,29.0,210.5,Carting,1
IND712311AAA_IND712310AAE,1,1.666666667,1.666666667,1.0,20.0,12.0,86.0,Carting,0
IND712311AAA_IND712410AAC,9,4.842105263,4.551765328,1.0,184.0,38.0,50.0,FTL,1
IND712311AAA_IND713103AAA,6,2.270006506,2.1718743681666663,1.0,126.0,58.5,258.0,FTL,1
IND712311AAA_IND713145AAB,3,2.166666667,2.219874804333333,1.0,156.0,72.0,76.0,FTL,0
IND712311AAA_IND713205AAB,12,2.119047619,2.20031906125,1.0,223.5,105.0,144.0,FTL,1
IND712311AAA_IND721306AAA,14,2.089108911,2.1066783148571426,1.0,211.0,101.0,273.0,FTL,1
IND712311AAA_IND732103AAB,3,2.800925926,2.843719494666667,1.0,605.0,215.0,174.0,FTL,0
IND712311AAA_IND742101AAC,8,2.94663988,2.979461669375,1.0,443.0,152.5,117.0,FTL,1
IND712311AAA_IND742102AAB,3,3.233766234,3.212776019333333,1.0,498.0,153.0,124.0,FTL,0
IND712311AAA_IND743235AAA,5,2.586206897,2.6014519056000003,1.0,150.0,57.0,41.0,FTL,1
IND712311AAA_IND751002AAB,27,1.884984026,2.1154854636666665,1.0,588.0,310.0,176.0,FTL,1
